Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Leviton,5W720-00N,ENCL LG EMPTY SPL MT DR,$260.53,$1.00 ,1%,$1.00 ,1%,$174.15,US,1 Year
Leviton,5W770-00N,ENCL LG EM SLD M DR+L+K,$256.65,$1.00 ,1%,$1.00 ,1%,$171.55,US,1 Year
Leviton,6110G-RB6,JACK C6A BN,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RC6,JACK C6A CR,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RE6,JACK C6A BK,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RG6,JACK C6A GY,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RI6,JACK C6A IV,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RL6,JACK C6A BL,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RO6,JACK C6A OR,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RP6,JACK C6A PU,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RR6,JACK C6A RD,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RT6,JACK C6A LA,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RV6,JACK C6A GN,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RW6,JACK C6A WH,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,6110G-RY6,JACK C6A YL,$18.14,$1.00 ,1%,$1.00 ,1%,$9.19,US,1 Year
Leviton,61110-BB6,JACK C6+ 25PK BN,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BC6,JACK C6+ 25PK CR,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BE6,JACK C6+ 25PK BK,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BG6,JACK C6+ 25PK GY,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BI6,JACK C6+ 25PK IV,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BL6,JACK C6+ 25PK BL,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BO6,JACK C6+ 25PK OR,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BP6,JACK C6+ 25PK PU,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BR6,JACK C6+ 25PK RD,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BT6,JACK C6+ 25PK LA,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BV6,JACK C6+ 25PK GN,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BW6,JACK C6+ 25PK WH,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-BY6,JACK C6+ 25PK YL,$230.88,$1.00 ,1%,$1.00 ,1%,$120.22,US,1 Year
Leviton,61110-JI6,JACK CAT6+ 150 IV +TOOL,"$1,200.36",$1.00 ,1%,$1.00 ,1%,$802.36,US,1 Year
Leviton,61110-JL6,JACK C6+ 150PK JRPD BL,"$1,385.15",$1.00 ,1%,$1.00 ,1%,$849.63,US,1 Year
Leviton,61110-JO6,JACK CAT6+ 150 OR +TOOL,"$1,200.36",$1.00 ,1%,$1.00 ,1%,$802.36,US,1 Year
Leviton,61110-JW6,JACK CAT6+ 150 WH +TOOL,"$1,200.36",$1.00 ,1%,$1.00 ,1%,$802.36,US,1 Year
Leviton,61110-RB6,JACK C6+ BN,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RC6,JACK C6+ CR,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RE6,JACK C6+ BK,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RG6,JACK C6+ GY,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RI6,JACK C6+ IV,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RL6,JACK C6+ BL,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RO6,JACK C6+ OR,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RP6,JACK C6+ PU,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RR6,JACK C6+ RD,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RT6,JACK C6+ LA,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RV6,JACK C6+ GN,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RW6,JACK C6+ WH,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61110-RY6,JACK C6+ YL,$9.71,$1.00 ,1%,$1.00 ,1%,$5.06,US,1 Year
Leviton,61COS-B13,CONE OF SILENCE REPL PK,$19.79,$1.00 ,1%,$1.00 ,1%,$13.22,US,1 Year
Leviton,61SJK-RB6,JACK AX1 C6 SHLD BN,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RC6,JACK AX1 C6 SHLD CR,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RE6,JACK AX1 C6 SHLD BK,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RG6,JACK AX1 C6 SHLD GY,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RI6,JACK AX1 C6 SHLD IV,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RL6,JACK AX1 C6 SHLD BL,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RO6,JACK AX1 C6 SHLD OR,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RP6,JACK AX1 C6 SHLD PU,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RR6,JACK AX1 C6 SHLD RD,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RT6,JACK AX1 C6 SHLD LA,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RV6,JACK AX1 C6 SHLD GN,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RW6,JACK AX1 C6 SHLD WH,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-RY6,JACK AX1 C6 SHLD YL,$15.46,$1.00 ,1%,$1.00 ,1%,$9.23,US,1 Year
Leviton,61SJK-SB6,JK AX1 C6 SHLD SHTR BN,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SC6,JK AX1 C6 SHLD SHTR CR,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SE6,JK AX1 C6 SHLD SHTR BK,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SG6,JK AX1 C6 SHLD SHTR GY,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SI6,JK AX1 C6 SHLD SHTR IV,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SL6,JK AX1 C6 SHLD SHTR BL,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SO6,JK AX1 C6 SHLD SHTR OR,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SP6,JK AX1 C6 SHLD SHTR PU,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SR6,JK AX1 C6 SHLD SHTR RD,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-ST6,JK AX1 C6 SHLD SHTR LA,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SV6,JK AX1 C6 SHLD SHTR GN,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SW6,JK AX1 C6 SHLD SHTR WH,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61SJK-SY6,JK AX1 C6 SHLD SHTR YL,$16.90,$1.00 ,1%,$1.00 ,1%,$10.09,US,1 Year
Leviton,61UJK-RB6,JACK AX1 C6 UTP BN,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RC6,JACK AX1 C6 UTP CR,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RE6,JACK AX1 C6 UTP BK,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RG6,JACK AX1 C6 UTP GY,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RI6,JACK AX1 C6 UTP IV,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RL6,JACK AX1 C6 UTP BL,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RO6,JACK AX1 C6 UTP OR,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RP6,JACK AX1 C6 UTP PU,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RR6,JACK AX1 C6 UTP RD,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RT6,JACK AX1 C6 UTP LA,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RV6,JACK AX1 C6 UTP GN,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RW6,JACK AX1 C6 UTP WH,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-RY6,JACK AX1 C6 UTP YL,$13.25,$1.00 ,1%,$1.00 ,1%,$7.90,US,1 Year
Leviton,61UJK-SB6,JK AX1 C6 UTP SHTR BN,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SC6,JK AX1 C6 UTP SHTR CR,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SE6,JK AX1 C6 UTP SHTR BK,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SG6,JK AX1 C6 UTP SHTR GY,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SI6,JK AX1 C6 UTP SHTR IV,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SL6,JK AX1 C6 UTP SHTR BL,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SO6,JK AX1 C6 UTP SHTR OR,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SP6,JK AX1 C6 UTP SHTR PU,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SR6,JK AX1 C6 UTP SHTR RD,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-ST6,JK AX1 C6 UTP SHTR LA,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SV6,JK AX1 C6 UTP SHTR GN,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SW6,JK AX1 C6 UTP SHTR WH,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,61UJK-SY6,JK AX1 C6 UTP SHTR YL,$14.70,$1.00 ,1%,$1.00 ,1%,$8.77,US,1 Year
Leviton,6210G-03E,PCORD 10G 3' BK,$13.45,$1.00 ,1%,$1.00 ,1%,$6.97,US,1 Year
Leviton,6210G-03L,PCORD 10G 3' BL,$13.45,$1.00 ,1%,$1.00 ,1%,$7.07,US,1 Year
Leviton,6210G-03R,PCORD 10G 3' RD,$13.45,$1.00 ,1%,$1.00 ,1%,$6.97,US,1 Year
Leviton,6210G-03S,PCORD 10G 3' GY,$13.45,$1.00 ,1%,$1.00 ,1%,$7.07,US,1 Year
Leviton,6210G-03W,PCORD 10G 3' WH,$13.45,$1.00 ,1%,$1.00 ,1%,$6.97,US,1 Year
Leviton,6210G-05E,PCORD 10G 5' BK,$16.63,$1.00 ,1%,$1.00 ,1%,$8.61,US,1 Year
Leviton,6210G-05L,PCORD 10G 5' BL,$16.63,$1.00 ,1%,$1.00 ,1%,$8.61,US,1 Year
Leviton,6210G-05R,PCORD 10G 5' RD,$16.63,$1.00 ,1%,$1.00 ,1%,$8.61,US,1 Year
Leviton,6210G-05S,PCORD 10G 5' GY,$16.63,$1.00 ,1%,$1.00 ,1%,$8.72,US,1 Year
Leviton,6210G-05W,PCORD 10G 5' WH,$16.63,$1.00 ,1%,$1.00 ,1%,$8.72,US,1 Year
Leviton,6210G-05Y,PCORD 10G 5' YL,$16.63,$1.00 ,1%,$1.00 ,1%,$8.72,US,1 Year
Leviton,6210G-07L,PCORD 10G 7' BL,$19.56,$1.00 ,1%,$1.00 ,1%,$10.13,US,1 Year
Leviton,6210G-07R,PCORD 10G 7' RD,$19.56,$1.00 ,1%,$1.00 ,1%,$10.27,US,1 Year
Leviton,6210G-07W,PCORD 10G 7' WH,$19.56,$1.00 ,1%,$1.00 ,1%,$10.13,US,1 Year
Leviton,6210G-10E,PCORD 10G 10' BK,$24.03,$1.00 ,1%,$1.00 ,1%,$12.45,US,1 Year
Leviton,6210G-10L,PCORD 10G 10' BL,$24.03,$1.00 ,1%,$1.00 ,1%,$12.62,US,1 Year
Leviton,6210G-10R,PCORD 10G 10' RD,$24.03,$1.00 ,1%,$1.00 ,1%,$12.45,US,1 Year
Leviton,6210G-10W,PCORD 10G 10' WH,$24.03,$1.00 ,1%,$1.00 ,1%,$12.45,US,1 Year
Leviton,6210G-15L,PCORD 10G 15' BL,$29.89,$1.00 ,1%,$1.00 ,1%,$15.69,US,1 Year
Leviton,6210G-20E,PCORD 10G 20' BK,$35.15,$1.00 ,1%,$1.00 ,1%,$18.21,US,1 Year
Leviton,6210G-20L,PCORD 10G 20' BL,$35.15,$1.00 ,1%,$1.00 ,1%,$18.46,US,1 Year
Leviton,62240-02S,PCORD C6 110 4PR 2',$22.16,$1.00 ,1%,$1.00 ,1%,$12.86,US,1 Year
Leviton,62240-03S,PCORD C6 110 4PR 3',$23.04,$1.00 ,1%,$1.00 ,1%,$13.37,US,1 Year
Leviton,62240-05S,PCORD C6 110 4PR 5',$24.80,$1.00 ,1%,$1.00 ,1%,$14.39,US,1 Year
Leviton,62240-07S,PCORD C6 110 4PR 7',$26.49,$1.00 ,1%,$1.00 ,1%,$15.37,US,1 Year
Leviton,62240-10S,PCORD C6 110 4PR 10',$28.49,$1.00 ,1%,$1.00 ,1%,$16.54,US,1 Year
Leviton,6234A-03S,PCORD C6 110-T568A 3',$19.75,$1.00 ,1%,$1.00 ,1%,$11.46,US,1 Year
Leviton,6234A-05S,PCORD C6 110-T568A 5',$21.24,$1.00 ,1%,$1.00 ,1%,$12.33,US,1 Year
Leviton,6234B-01S,PCORD C6 110-T568B 1',$18.29,$1.00 ,1%,$1.00 ,1%,$10.62,US,1 Year
Leviton,6234B-02S,PCORD C6 110-T568B 2',$19.01,$1.00 ,1%,$1.00 ,1%,$11.04,US,1 Year
Leviton,6234B-03S,PCORD C6 110-T568B 3',$19.75,$1.00 ,1%,$1.00 ,1%,$11.46,US,1 Year
Leviton,6234B-05S,PCORD C6 110-T568B 5',$21.24,$1.00 ,1%,$1.00 ,1%,$12.33,US,1 Year
Leviton,6234B-07S,PCORD C6 110-T568B 7',$22.70,$1.00 ,1%,$1.00 ,1%,$13.18,US,1 Year
Leviton,6234B-10S,PCORD C6 110-T568B 10',$24.50,$1.00 ,1%,$1.00 ,1%,$14.22,US,1 Year
Leviton,69104-IDC,CLIP 110 C6 C4 QTY 10,$1.09,$1.00 ,1%,$1.00 ,1%,$0.62,US,1 Year
Leviton,6910G-U24,PNL QP C6A 24PT 1U,$512.59,$1.00 ,1%,$1.00 ,1%,$259.64,US,1 Year
Leviton,6910G-U48,PNL QP C6A 48PT 2U,$894.19,$1.00 ,1%,$1.00 ,1%,$452.94,US,1 Year
Leviton,69270-D48,PNL QP C6 48PT 1U,$649.38,$1.00 ,1%,$1.00 ,1%,$338.15,US,1 Year
Leviton,69270-U24,PNL QP C6 24PT 1U,$270.16,$1.00 ,1%,$1.00 ,1%,$140.69,US,1 Year
Leviton,69270-U48,PNL QP C6 48PT 2U,$532.16,$1.00 ,1%,$1.00 ,1%,$277.11,US,1 Year
Leviton,69585-IDL,KIT ID FOR MOD PPNLS,$0.88,$1.00 ,1%,$1.00 ,1%,$0.52,US,1 Year
Leviton,69586-A24,PNL 110 C6 24PT 1U,$257.86,$1.00 ,1%,$1.00 ,1%,$134.27,US,1 Year
Leviton,69586-A48,PNL 110 C6 48PT 2U,$507.99,$1.00 ,1%,$1.00 ,1%,$264.53,US,1 Year
Leviton,69586-C48,PNL 110 C6 48PT 2U CEN,$507.98,$1.00 ,1%,$1.00 ,1%,$264.51,US,1 Year
Leviton,69586-R24,PNL 110 C6 24PT 1U REC,$299.59,$1.00 ,1%,$1.00 ,1%,$155.99,US,1 Year
Leviton,69586-R48,PNL 110 C6 48PT 2U REC,$591.79,$1.00 ,1%,$1.00 ,1%,$308.16,US,1 Year
Leviton,69586-U12,PNL 110 C6 12PT 1U,$168.43,$1.00 ,1%,$1.00 ,1%,$87.70,US,1 Year
Leviton,69586-U24,PNL 110 C6 24PT 1U,$257.86,$1.00 ,1%,$1.00 ,1%,$134.27,US,1 Year
Leviton,69586-U48,PNL 110 C6 48PT 2U,$507.98,$1.00 ,1%,$1.00 ,1%,$264.51,US,1 Year
Leviton,69586-U89,PNL 110 C6 12PT 89D,$157.09,$1.00 ,1%,$1.00 ,1%,$81.80,US,1 Year
Leviton,69586-U96,PNL 110 C6 96PT 4U,$934.93,$1.00 ,1%,$1.00 ,1%,$486.83,US,1 Year
Leviton,69587-U24,PNL C6 110 ANG 24PT,$296.54,$1.00 ,1%,$1.00 ,1%,$160.07,US,1 Year
Leviton,69587-U48,PNL 110 C6 48PT 2U ANG,$589.44,$1.00 ,1%,$1.00 ,1%,$306.94,US,1 Year
Leviton,6A10G-RB6,JACK C6A+ BN,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RC6,JACK C6A+ CR,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RE6,JACK C6A+ BK,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RG6,JACK C6A+ GY,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RI6,JACK C6A+ IV,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RL6,JACK C6A+ BL,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RO6,JACK C6A+ OR,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RP6,JACK C6A+ PU,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RR6,JACK C6A+ RD,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RT6,JACK C6A+ LA,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RV6,JACK C6A+ GN,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RW6,JACK C6A+ WH,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A10G-RY6,JACK C6A+ YL,$20.40,$1.00 ,1%,$1.00 ,1%,$10.57,US,1 Year
Leviton,6A586-U24,PNL 110 C6A 24PT 1U,$524.31,$1.00 ,1%,$1.00 ,1%,$265.59,US,1 Year
Leviton,6A586-U48,PNL 110 C6A 48PT 2U,"$1,029.56",$1.00 ,1%,$1.00 ,1%,$521.51,US,1 Year
Leviton,6A587-U24,PNL 110 C6A 24PT 1U ANG,$557.69,$1.00 ,1%,$1.00 ,1%,$282.48,US,1 Year
Leviton,6A587-U48,PNL 110 C6A 48PT 2U ANG,"$1,036.73",$1.00 ,1%,$1.00 ,1%,$525.14,US,1 Year
Leviton,6AS10-03E,"P-CORD, PATCH CORD 6A SLIM 3FT BLACK",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03G,"P-CORD, PATCH CORD 6A SLIM 3FT GREEN",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03L,"P-CORD, PATCH CORD 6A SLIM 3FT BLUE",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03O,"P-CORD, PATCH CORD 6A SLIM 3FT ORG",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03R,"P-CORD, PATCH CORD 6A SLIM 3FT RED",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03S,"P-CORD, PATCH CORD 6A SLIM 3FT GREY",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03W,"P-CORD, PATCH CORD 6A SLIM 3FT WHITE",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-03Y,"P-CORD, PATCH CORD 6A SLIM 3FT YLW",$13.26,$1.00 ,1%,$1.00 ,1%,$8.86,US,1 Year
Leviton,6AS10-05E,"P-CORD, PATCH CORD 6A SLIM 5FT BLACK",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05G,"P-CORD, PATCH CORD 6A SLIM 5FT GREEN",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05L,"P-CORD, PATCH CORD 6A SLIM 5FT BLUE",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05O,"P-CORD, PATCH CORD 6A SLIM 5FT ORG",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05R,"P-CORD, PATCH CORD 6A SLIM 5FT RED",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05S,"P-CORD, PATCH CORD 6A SLIM 5FT GREY",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05W,"P-CORD, PATCH CORD 6A SLIM 5FT WHITE",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-05Y,"P-CORD, PATCH CORD 6A SLIM 5FT YLW",$15.34,$1.00 ,1%,$1.00 ,1%,$10.25,US,1 Year
Leviton,6AS10-07E,"P-CORD, PATCH CORD 6A SLIM 7FT BLACK",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07G,"P-CORD, PATCH CORD 6A SLIM 7FT GREEN",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07L,"P-CORD, PATCH CORD 6A SLIM 7FT BLUE",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07O,"P-CORD, PATCH CORD 6A SLIM 7FT ORG",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07R,"P-CORD, PATCH CORD 6A SLIM 7FT RED",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07S,"P-CORD, PATCH CORD 6A SLIM 7FT GREY",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07W,"P-CORD, PATCH CORD 6A SLIM 7FT WHITE",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-07Y,"P-CORD, PATCH CORD 6A SLIM 7FT YLW",$16.71,$1.00 ,1%,$1.00 ,1%,$11.17,US,1 Year
Leviton,6AS10-10E,"P-CORD, PATCH CORD 6A SLIM 10FT BLK",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10G,"P-CORD, PATCH CORD 6A SLIM 10FT GRN",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10L,"P-CORD, PATCH CORD 6A SLIM 10FT BLU",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10O,"P-CORD, PATCH CORD 6A SLIM 10FT ORG",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10R,"P-CORD, PATCH CORD 6A SLIM 10FT RED",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10S,"P-CORD, PATCH CORD 6A SLIM 10FT GRY",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10W,"P-CORD, PATCH CORD 6A SLIM 10FT WH",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-10Y,"P-CORD, PATCH CORD 6A SLIM 10FT YLW",$18.90,$1.00 ,1%,$1.00 ,1%,$12.63,US,1 Year
Leviton,6AS10-15E,"P-CORD, PATCH CORD 6A SLIM 15FT BLK",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-15G,"P-CORD, PATCH CORD 6A SLIM 15FT GRN",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-15L,"P-CORD, PATCH CORD 6A SLIM 15FT BLU",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-15O,"P-CORD, PATCH CORD 6A SLIM 15FT ORG",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-15R,"P-CORD, PATCH CORD 6A SLIM 15FT RED",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
Leviton,6AS10-15S,"P-CORD, PATCH CORD 6A SLIM 15FT GRY",$23.34,$1.00 ,1%,$1.00 ,1%,$15.60,US,1 Year
